Japan,JPN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.062,50.627,50.667,50.265,50.111,49.914,49.968,50.318,50.064,49.522,49.19,49.051,48.457,48.157,48.163,48.285,48.401,48.389,48.36,48.438,48.34,48.089,48.028,48.739,49.176,49.409,50.208,51.031,52.368,53.24,53.09,53.515,54.167,54.847,55.298
Kazakhstan,KAZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.956,65.006,64.918,64.848,64.89,64.892,64.775,64.792,65.06,65.307,65.381,65.298,65.17,64.784,64.113,64.462,64.849,65.337,65.969,66.259,66.691,67.139,67.479,67.812,68.016,68.016,67.953,68.003,68.028,68.035,66.527,67.25,66.978,66.596,65.987
Kenya,KEN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.961,70.001,70.043,70.091,70.144,70.197,70.249,70.302,70.356,70.418,70.475,70.532,70.589,70.646,70.704,70.761,70.819,70.878,70.937,70.996,71.055,71.115,71.175,71.235,71.296,71.357,71.417,68.685,65.814,62.817,62.108,62.668,62.49,62.434,62.158
Kyrgyz Republic,KGZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.815,60.574,61.917,63.476,65.761,66.47,65.882,65.033,64.968,64.749,64.323,63.883,63.954,63.372,62.819,62.916,62.688,61.964,61.273,61.093,61.223,60.096,57.06,54.587,54.504,54.677,53.868,50.995,52.055,51.771,53.08,52.554,52.942,53.068,52.951
Cambodia,KHM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.016,77.889,77.812,77.842,79.455,79.211,79.097,79.04,78.949,78.595,77.834,77.074,76.315,75.56,75.325,75.101,74.887,74.683,71.971,77.375,81.275,81.841,78.356,74.402,74.39,73.417,75.918,76.417,76.844,77.278,77.09,73.711,74.002,73.986,73.959
Kiribati,KIR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Republic of Korea,KOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.207,47.219,47.199,47.16,47.906,48.449,48.948,49.826,47.124,47.675,49.35,50.001,50.369,49.477,50.637,50.664,50.833,50.648,50.353,49.575,49.767,49.994,50.29,50.627,51.839,52.391,52.568,53.073,53.224,53.772,53.137,53.65,55.03,56.038,56.021
Kuwait,KWT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.064,40.901,40.512,41.003,42.309,43.109,43.595,43.687,43.786,43.937,44.177,44.533,45.016,45.617,45.921,46.087,46.028,46.049,46.272,46.689,47.287,48.147,48.889,49.289,49.539,49.648,49.532,49.588,49.386,49.28,46.126,47.133,49.839,48.865,48.581
Latin America & Caribbean (excluding high income),LAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.85775273,43.01006008,43.70057422,44.52966684,45.31631599,46.19887302,45.98580092,47.11082428,47.5853674,47.91230696,48.08983866,48.60580522,49.15522345,49.70277699,50.52938035,51.08889701,51.39046629,51.40756239,51.31154064,51.94261976,51.34519124,50.83700921,51.13357715,50.9378825,50.60519707,51.02571423,51.23225963,51.59668843,51.97610459,52.59244537,48.48379819,50.9955084,52.04129387,52.02793378,51.96744372
Lao PDR,LAO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.304,60.233,60.103,59.956,59.71,59.512,59.318,59.12,59.032,58.812,58.652,58.495,58.334,58.169,57.998,57.81,57.589,57.408,57.228,57.065,56.884,56.724,56.574,56.433,56.308,56.199,56.105,56.02,57.046,58.085,58.619,60.095,61.369,61.365,61.471
Lebanon,LBN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.176,18.237,18.406,18.562,18.718,18.876,19.098,19.216,19.368,19.473,19.597,19.75,19.905,20.067,20.281,20.51,20.745,20.984,21.585,22.195,22.817,23.448,24.089,24.74,25.401,26.114,26.885,27.67,28.47,29.286,27.046,27.641,27.547,27.537,
Liberia,LBR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.594,71.624,71.647,71.676,71.71,71.745,71.774,71.799,71.817,71.832,71.845,71.856,71.863,71.866,71.865,71.857,71.844,71.829,71.828,71.833,71.835,71.897,71.941,71.925,71.922,71.933,71.953,71.973,72,72.038,71.351,71.701,72.039,72.09,72.064
Libya,LBY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.336,26.656,27.004,27.38,27.787,28.224,28.684,29.156,29.628,30.096,30.489,30.818,31.169,31.532,31.892,32.229,32.61,33.035,33.433,33.81,34.155,34.1,33.94,34.07,34.134,34.129,34.108,34.08,34.045,34.008,33.468,33.774,33.4,33.149,32.837
St. Lucia,LCA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.246,48.343,48.843,49.349,49.856,50.362,50.868,51.375,51.88,52.385,52.897,53.416,54.247,55.078,55.909,56.739,57.567,58.39,59.208,60.025,60.848,61.673,64.477,63.293,63.394,63.495,63.595,63.694,63.882,64.312,49.332,60.375,62.68,63.026,62.868
Latin America & Caribbean,LCN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.48170982,42.71703665,43.41633052,44.19558049,44.91936121,45.76254888,45.61854372,46.68616646,47.16577941,47.43941932,47.56152875,48.06649362,48.50940689,48.99764194,49.81700519,50.48459566,50.82348046,50.87109566,50.85834437,51.43227522,50.94136475,50.56917524,50.88981202,50.71119377,50.43079091,50.77482455,50.92949421,51.21694267,51.56917361,52.07733665,48.01924653,50.29622398,51.27162828,51.29942307,51.22962544
Least developed countries: UN classification,LDC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.03504266,53.19593307,53.25265587,53.25311763,53.39208522,53.57581988,53.63951041,53.64690992,53.68327088,53.69597534,53.64600955,53.60569534,53.54097695,53.44256044,53.38121337,53.3119812,53.12611162,53.25600204,53.34409834,53.62934019,53.9099572,53.86964481,53.51963936,53.17506789,52.55602436,52.12692581,51.74479961,51.80560595,51.93820956,51.83960812,50.98597284,51.40113312,51.3966463,53.11933735,53.00570135
Low income,LIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.36446273,59.46574001,59.43545465,59.18251482,59.1429823,59.26683949,59.08086291,58.80433572,58.58994658,58.56785044,58.49974571,58.2723435,57.94678014,57.5968203,57.25520288,56.87279387,56.20213043,55.58886237,55.07802564,54.71315025,54.36989857,54.6449953,54.30978564,54.18481847,53.530423,53.12123147,52.62050887,52.06424763,51.90164459,51.6910387,50.51112946,50.77072599,50.28174504,53.62046317,53.0451013
Liechtenstein,LIE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.149,41.002,36.913,37.676,37.9,35.6,35.489,35.263,41.33,37.649,36.331,36.077,35.831,35.59,35.35,35.111,34.876,34.644,34.415,34.191,33.965,33.947,32.649,33.869,33.211,35.33,35.252,36.093,33.105,34.051,31.663,31.329,31.604,31.619,31.567
Lower middle income,LMC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.92385572,38.13154615,38.22126183,38.35080143,38.54948042,38.71119411,39.08997501,39.44183398,39.82384816,40.14673266,40.41851447,40.50695027,40.42432527,40.50727285,40.58981481,40.73155894,40.1300423,39.66043186,39.05621612,38.69410985,38.27112029,37.81573291,37.33020318,37.30313613,37.31188598,37.35587331,37.28165192,37.20362851,37.12197312,37.13769334,36.50990025,37.76133806,38.97431557,40.11693777,40.92687842
Low & middle income,LMY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.58197246,51.4107356,51.30988054,51.07843642,51.13948793,51.09085714,50.99961672,50.96764224,50.99099993,50.93932836,50.83536794,50.67066795,50.44262351,50.33762408,50.19861122,50.09979869,49.65637017,49.42299239,48.94641567,48.6587415,48.19814688,47.9616832,47.65371412,47.38699997,47.18790088,47.15980689,47.02214819,46.88736344,46.7679339,46.72785135,45.38407637,46.44086792,46.76794689,47.51034476,47.69476568
Lesotho,LSO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.944,66.95,66.968,66.998,67.042,67.094,67.15,67.217,67.299,67.389,66.709,66.021,65.325,64.622,63.912,63.198,62.474,61.747,61.017,60.28,59.537,58.789,58.036,57.277,55.91,54.532,53.146,51.753,50.356,48.958,48.489,48.496,49.13,49.096,48.674
Late-demographic dividend,LTE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.70007976,65.32749841,64.98359187,64.56880385,64.16955361,63.90603062,63.43721568,63.08106435,62.75583441,62.72429158,62.45683596,62.24427325,62.09972565,61.8538052,61.66359027,61.55860773,61.27175851,61.05220614,60.82022833,60.65368464,60.27597571,60.26415709,60.02054888,59.75209128,59.63970801,59.55093998,59.33867387,59.14168552,58.92908619,58.71865284,57.16196672,58.20496438,57.67338001,57.62868752,57.35125276
Lithuania,LTU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.999,59.11,58.211,57.335,56.516,55.764,55.013,54.208,53.402,55.158,54.916,53.333,52.171,54.789,51.337,50.639,50.075,50.067,50.469,52.018,52.31,52.7,53.201,52.927,53.871,54.428,55.606,55.821,56.494,57.226,57.363,57.369,58.035,57.914,57.872
Luxembourg,LUX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.337,36.08,38.356,37.164,37.826,35.544,36.719,37.785,38.132,40.125,41.617,41.839,43.032,43.032,44.852,45.915,46.366,46.84,47.313,49.05,48.847,49.499,51.173,51.459,52.215,54.247,53.829,54.208,54.958,55.055,55.927,56.93,56.998,57.213,57.096
Latvia,LVA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.069,52.825,52.341,52.088,51.684,51.387,51.153,52,51.577,49.841,48.977,49.944,51.07,50.516,50.405,50.386,51.945,52.909,54.841,54.357,53.73,52.909,54.088,53.773,53.301,54.029,54.863,55.064,55.639,55.474,55.844,54.167,55.299,55.383,55.053
"Macao SAR, China",MAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.019,45.627,46.597,48.162,49.77,51.392,52.984,54.518,54.317,55.47,56.452,56.389,56.3,53.53,54.973,57.006,58.923,62.641,63.874,64.736,64.435,65.77,65.318,65.994,66.331,66.133,65.602,64.951,65.042,64.579,63.518,64.531,63.42,58.215,57.924
St. Martin (French part),MAF,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.404,23.574,23.752,23.942,24.145,24.339,24.516,24.69,24.864,25.031,25.195,25.365,24.788,25.041,25.293,25.54,25.784,26.029,26.278,25.909,25.546,25.118,24.358,24.718,24.779,24.362,23.275,22.422,22.162,21.896,20.726,20.697,19.584,19.709,19.527
Monaco,MCO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.839,55.981,56.092,56.149,56.204,56.192,56.305,56.261,56.407,56.48,56.428,54.803,54.828,56.091,54.583,55.023,57.263,58.868,59.243,59.929,62.695,64.365,65.277,65.587,69.207,69.414,68.931,67.43,66.419,68.337,68.086,70.665,71.543,69.917,70.127
Madagascar,MDG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.811,83.828,83.809,83.79,83.788,83.792,83.811,83.835,83.866,83.897,83.928,83.956,84.083,84.088,84.106,84.114,84.104,84.08,84.04,83.983,83.908,83.812,83.696,83.566,83.413,83.248,83.12,83.011,82.926,82.855,81.976,82.583,82.575,82.561,82.559
Maldives,MDV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.882,21.338,22.852,24.427,26.06,27.726,29.501,31.318,33.18,35.085,37.037,37.045,37.054,37.061,37.065,37.066,36.958,36.73,36.495,36.285,36.792,37.322,37.874,38.447,39.036,39.632,40.233,40.667,40.939,41.024,40.289,41.217,40.755,40.801,40.981
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.52578019,16.32563128,16.5667103,16.65203107,16.97251251,16.30842341,16.57068795,16.92771105,17.03969431,17.56783733,17.86342764,17.93746862,17.68336179,18.1827527,18.67885173,19.14100783,19.38005336,19.69275587,19.31932541,19.94722814,20.25063375,20.06575875,20.31174114,20.34108218,20.52072484,21.08308328,21.22777302,20.78109391,19.96847451,20.03596693,19.37570913,19.70705827,19.27996718,19.34176586,19.23268335
Mexico,MEX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.956,34.213,34.986,35.836,36.367,37.611,37.684,39.644,39.321,38.531,38.872,38.232,38.314,38.975,40.098,41.15,42.334,42.718,42.568,43.08,42.946,43.413,44.479,44.48,43.55,43.928,43.988,43.627,44.134,45.573,41.704,44.615,46.004,47.317,47.364
Marshall Islands,MHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13707825,50.95034579,50.84328256,50.6093714,50.67308849,50.61161544,50.52428317,50.50576026,50.54106064,50.48457321,50.37607454,50.21259448,49.98658957,49.89227314,49.76181391,49.67648827,49.24219017,49.02736647,48.54779595,48.25993084,47.78602808,47.50933347,47.19780912,46.91696917,46.74532568,46.73914539,46.62138265,46.51059606,46.38737804,46.35260704,44.9889158,46.10091772,46.48435684,47.05001299,47.29206843
North Macedonia,MKD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.694,45.669,44.868,44.09,43.37,42.736,42.15,41.528,40.89,40.275,40.873,41.163,41.436,42.44,42.49,42.567,41.556,42.73,42.32,42.205,40.714,42.815,42.408,43.551,42.995,42.307,41.114,41.241,41.277,42.856,41.861,40.932,42.206,41.898,41.69
Mali,MLI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.414,60.384,60.359,60.341,60.333,60.333,60.336,60.343,60.357,60.373,60.386,60.398,60.408,60.411,60.408,60.395,60.376,60.356,60.333,60.306,60.274,60.239,60.19,60.151,60.138,61.216,59.554,57.878,57.896,57.925,50.63,57.538,58.067,58.03,57.996
Malta,MLT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.841,26.942,27.385,27.9,28.138,28.326,28.853,29.512,29.679,30.009,29.713,29.316,30.512,30.054,27.714,29.821,30.115,32.023,33.069,33.509,34.245,35.512,38.545,40.559,42.071,43.02,44.445,46.001,48.711,50.424,52.232,53.332,55.473,55.016,55.287
Myanmar,MMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.641,60.795,60.221,59.897,59.483,59.109,58.773,58.492,58.201,57.613,56.89,56.319,55.734,55.085,54.477,53.897,53.365,52.903,52.517,52.138,51.822,51.656,51.44,51.198,50.98,50.799,49.229,47.659,48.437,46.29,44.726,41.042,41.038,41.061,40.954
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.78870918,15.63345661,15.84060543,15.89579537,16.19702837,15.46487957,15.73042291,16.09686758,16.20336323,16.72864992,17.03291943,17.11389144,16.84594019,17.34534723,17.85344178,18.31451745,18.53121896,18.83956106,18.41266884,19.04626121,19.2940837,19.02843888,19.19362322,19.18857513,19.31201571,19.82951499,19.89966547,19.49924577,18.53454309,18.48345663,17.58399271,17.86547298,17.28746969,17.28675802,17.09625074
Montenegro,MNE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.461,43.291,43.125,42.946,42.7,42.465,42.294,42.181,42.106,42.09,42.079,42.072,41.972,41.811,41.664,41.558,41.569,41.668,41.829,41.599,41.578,41.589,42.801,42.867,45.008,46.123,45.698,45.296,45.519,46.888,43.343,41.433,41.59,41.601,41.362
Mongolia,MNG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.405,52.045,52.733,53.154,53.328,53.323,53.491,53.598,53.728,53.864,54.039,54.109,54.095,53.992,53.997,53.989,54.031,54.152,53.369,53.542,53.202,53.903,53.787,53.647,53.532,53.429,52.092,52.687,51.717,56.736,54.483,52.223,53.922,53.596,53.073
Northern Mariana Islands,MNP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.838,86.854,86.87,86.896,86.937,86.984,87.026,87.035,87.165,87.296,87.427,87.558,87.691,87.825,87.165,86.481,85.771,85.035,84.273,83.482,82.664,81.819,80.944,80.04,79.106,78.143,78.162,78.182,78.201,78.217,77.473,77.611,78.214,78.214,78.122
Mauritania,MRT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.23,25.526,25.822,26.121,26.425,26.733,27.045,27.36,27.676,27.996,28.317,28.228,28.159,28.086,28.011,27.934,27.854,27.77,27.68,27.589,27.505,27.427,27.353,27.138,26.909,26.678,26.447,26.215,26.227,26.245,25.99,26.182,26.245,26.188,26.117
Mauritius,MUS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.332,38.399,38.453,38.532,38.634,38.735,38.739,38.746,38.739,38.706,38.661,36.231,37.844,41.132,39.769,41.199,41.482,40.492,41.438,41.911,43.465,42.612,43.028,44.956,45.217,46.372,45.414,45.716,45.604,46.422,43.47,40.998,42.94,42.725,42.611
Malawi,MWI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.29,78.248,78.209,78.174,78.147,78.13,78.122,78.117,78.106,78.106,78.12,78.131,78.139,78.149,78.158,78.16,76.752,75.282,73.747,72.149,70.49,68.773,67.903,67.021,66.129,65.227,64.315,63.396,63.485,63.587,63.124,63.394,63.508,63.482,63.178
Malaysia,MYS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.207,45.217,45.244,45.287,45.347,45.442,45.572,45.693,45.599,45.697,45.792,45.677,45.592,45.501,45.423,45.331,45.264,45.241,45.224,45.106,45.202,45.29,47.024,48.754,50.47,50.825,50.981,51.281,51.621,51.78,51.386,51.389,51.604,51.573,51.602
North America,NAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.18628675,56.07199192,56.38943122,56.46373016,57.29593298,57.49797539,57.74674214,58.26793864,58.31449788,58.51586317,58.68069359,58.56706685,58.53383349,58.52294211,58.2839775,58.34023021,58.47767741,58.46122092,58.6623802,58.44906073,57.96467895,57.47731151,57.29069267,56.92920226,56.71860037,56.46172246,56.59432648,56.88524554,56.94545627,57.33461909,56.09698548,56.16814263,56.57338853,57.10151638,57.01696452
Namibia,NAM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.23,48.238,48.236,48.239,48.245,47.789,47.333,46.878,47.005,47.134,47.264,47.749,48.233,48.717,49.202,49.687,50.173,50.661,51.149,51.637,52.125,52.612,53.096,58.57,57.204,56.351,55.497,55.436,55.389,55.338,54.303,54.919,55.382,55.408,55.431
New Caledonia,NCL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.316,59.48,59.572,59.665,59.801,60.032,60.107,60.184,60.039,60.007,59.997,59.914,59.828,59.744,59.644,59.54,59.501,59.453,59.308,59.176,59.212,59.196,59.118,59.033,58.874,57.768,56.622,55.488,54.368,53.254,53.377,53.212,52.587,52.276,51.797
Niger,NER,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.978,68.966,68.954,68.942,68.93,68.918,68.901,68.878,68.853,68.826,68.797,68.767,68.737,68.707,68.677,68.649,68.623,68.598,68.577,68.559,68.544,68.533,66.419,64.262,62.074,61.76,61.447,61.134,60.819,60.505,59.93,60.168,60.339,60.408,60.221
Nigeria,NGA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.938,77.976,77.932,78.019,78.103,78.153,78.117,78.105,78.099,78.133,78.082,78.015,77.783,77.694,77.574,77.504,77.443,77.374,77.303,77.213,77.126,77.082,77.057,76.993,76.934,76.931,76.994,77.02,77.027,77.029,77.097,77.076,77.06,80.768,80.713
Nicaragua,NIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.061,32.939,32.878,32.77,32.972,33.388,33.694,33.963,34.241,35.058,35.885,36.72,37.562,38.409,39.262,40.118,40.979,41.843,42.709,43.576,44.446,45.317,46.189,47.063,47.938,48.364,48.766,49.172,48.799,48.48,48.018,49.071,49.536,49.976,50.096
Netherlands,NLD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.78,55.907,56.458,56.68,56.794,56.707,57.044,57.436,57.861,58.464,59.104,59.698,60.036,60.151,59.974,59.711,59.908,60.059,60.322,60.266,60.392,60.617,61.139,61.082,60.3,60.761,60.803,60.858,61.092,61.594,61.7,61.804,62.443,62.937,62.879
Norway,NOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3,53.907,54.299,54.901,55.738,56.317,57.429,58.368,59.299,60.302,60.92,61.281,61.831,62.132,62.553,62.679,63.33,63.756,63.815,63.709,63.174,63.177,62.944,62.987,62.552,62.684,62.539,61.883,61.842,62,62.007,61.663,61.596,61.765,61.724
